ca,pro,muni,dist,seccen,idx
09,08,080193,08019307,08019307023,2434
09,08,080193,08019307,08019307023,2435
09,08,080193,08019307,08019307023,2436
09,08,080193,08019307,08019307024,2437
09,08,080193,08019307,08019307024,2438
09,08,080193,08019307,08019307024,2439
09,08,080193,08019307,08019307025,2440
09,08,080193,08019307,08019307025,2441
09,08,080193,08019307,08019307025,2442
09,08,080193,08019307,08019307026,2443
09,08,080193,08019307,08019307026,2444
09,08,080193,08019307,08019307026,2445
09,08,080193,08019307,08019307027,2446
09,08,080193,08019307,08019307027,2447
09,08,080193,08019307,08019307027,2448
09,08,080193,08019307,08019307028,2449
09,08,080193,08019307,08019307028,2450
09,08,080193,08019307,08019307028,2451
09,08,080193,08019307,08019307029,2452
09,08,080193,08019307,08019307029,2453
09,08,080193,08019307,08019307029,2454
09,08,080193,08019307,08019307030,2455
09,08,080193,08019307,08019307030,2456
09,08,080193,08019307,08019307030,2457
09,08,080193,08019307,08019307031,2458
09,08,080193,08019307,08019307031,2459
09,08,080193,08019307,08019307031,2460
09,08,080193,08019307,08019307032,2461
09,08,080193,08019307,08019307032,2462
09,08,080193,08019307,08019307032,2463
09,08,080193,08019307,08019307033,2464
09,08,080193,08019307,08019307033,2465
09,08,080193,08019307,08019307033,2466
09,08,080193,08019307,08019307034,2467
09,08,080193,08019307,08019307034,2468
09,08,080193,08019307,08019307034,2469
09,08,080193,08019307,08019307035,2470
09,08,080193,08019307,08019307035,2471
09,08,080193,08019307,08019307035,2472
09,08,080193,08019307,08019307036,2473
09,08,080193,08019307,08019307036,2474
09,08,080193,08019307,08019307036,2475
09,08,080193,08019307,08019307037,2476
09,08,080193,08019307,08019307037,2477
09,08,080193,08019307,08019307037,2478
09,08,080193,08019307,08019307038,2479
09,08,080193,08019307,08019307038,2480
09,08,080193,08019307,08019307038,2481
09,08,080193,08019307,08019307039,2482
09,08,080193,08019307,08019307039,2483
09,08,080193,08019307,08019307039,2484
09,08,080193,08019307,08019307040,2485
09,08,080193,08019307,08019307040,2486
09,08,080193,08019307,08019307040,2487
09,08,080193,08019307,08019307041,2488
09,08,080193,08019307,08019307041,2489
09,08,080193,08019307,08019307041,2490
09,08,080193,08019307,08019307042,2491
09,08,080193,08019307,08019307042,2492
09,08,080193,08019307,08019307042,2493
09,08,080193,08019307,08019307043,2494
09,08,080193,08019307,08019307043,2495
09,08,080193,08019307,08019307043,2496
09,08,080193,08019307,08019307044,2497
09,08,080193,08019307,08019307044,2498
09,08,080193,08019307,08019307044,2499
09,08,080193,08019307,08019307045,2500
09,08,080193,08019307,08019307045,2501
09,08,080193,08019307,08019307045,2502
09,08,080193,08019307,08019307046,2503
09,08,080193,08019307,08019307046,2504
09,08,080193,08019307,08019307046,2505
09,08,080193,08019307,08019307047,2506
09,08,080193,08019307,08019307047,2507
09,08,080193,08019307,08019307047,2508
09,08,080193,08019307,08019307048,2509
09,08,080193,08019307,08019307048,2510
09,08,080193,08019307,08019307048,2511
09,08,080193,08019307,08019307049,2512
09,08,080193,08019307,08019307049,2513
09,08,080193,08019307,08019307049,2514
09,08,080193,08019307,08019307050,2515
09,08,080193,08019307,08019307050,2516
09,08,080193,08019307,08019307050,2517
09,08,080193,08019307,08019307051,2518
09,08,080193,08019307,08019307051,2519
09,08,080193,08019307,08019307051,2520
09,08,080193,08019307,08019307052,2521
09,08,080193,08019307,08019307052,2522
09,08,080193,08019307,08019307052,2523
09,08,080193,08019307,08019307053,2524
09,08,080193,08019307,08019307053,2525
09,08,080193,08019307,08019307053,2526
09,08,080193,08019307,08019307054,2527
09,08,080193,08019307,08019307054,2528
09,08,080193,08019307,08019307054,2529
09,08,080193,08019307,08019307055,2530
09,08,080193,08019307,08019307055,2531
09,08,080193,08019307,08019307055,2532
09,08,080193,08019307,08019307056,2533
09,08,080193,08019307,08019307056,2534
09,08,080193,08019307,08019307056,2535
09,08,080193,08019307,08019307057,2536
09,08,080193,08019307,08019307057,2537
09,08,080193,08019307,08019307057,2538
09,08,080193,08019307,08019307058,2539
09,08,080193,08019307,08019307058,2540
09,08,080193,08019307,08019307058,2541
09,08,080193,08019307,08019307059,2542
09,08,080193,08019307,08019307059,2543
09,08,080193,08019307,08019307059,2544
09,08,080193,08019307,08019307060,2545
09,08,080193,08019307,08019307060,2546
09,08,080193,08019307,08019307060,2547
09,08,080193,08019307,08019307061,2548
09,08,080193,08019307,08019307061,2549
09,08,080193,08019307,08019307061,2550
09,08,080193,08019307,08019307062,2551
09,08,080193,08019307,08019307062,2552
09,08,080193,08019307,08019307062,2553
09,08,080193,08019307,08019307063,2554
09,08,080193,08019307,08019307063,2555
09,08,080193,08019307,08019307063,2556
09,08,080193,08019307,08019307064,2557
09,08,080193,08019307,08019307064,2558
09,08,080193,08019307,08019307064,2559
09,08,080193,08019307,08019307065,2560
09,08,080193,08019307,08019307065,2561
09,08,080193,08019307,08019307065,2562
09,08,080193,08019307,08019307066,2563
09,08,080193,08019307,08019307066,2564
09,08,080193,08019307,08019307066,2565
09,08,080193,08019307,08019307067,2566
09,08,080193,08019307,08019307067,2567
09,08,080193,08019307,08019307067,2568
09,08,080193,08019307,08019307068,2569
09,08,080193,08019307,08019307068,2570
09,08,080193,08019307,08019307068,2571
09,08,080193,08019307,08019307069,2572
09,08,080193,08019307,08019307069,2573
09,08,080193,08019307,08019307069,2574
09,08,080193,08019307,08019307070,2575
09,08,080193,08019307,08019307070,2576
09,08,080193,08019307,08019307070,2577
09,08,080193,08019307,08019307071,2578
09,08,080193,08019307,08019307071,2579
09,08,080193,08019307,08019307071,2580
09,08,080193,08019307,08019307072,2581
09,08,080193,08019307,08019307072,2582
09,08,080193,08019307,08019307072,2583
09,08,080193,08019307,08019307073,2584
09,08,080193,08019307,08019307073,2585
09,08,080193,08019307,08019307073,2586
09,08,080193,08019307,08019307074,2587
09,08,080193,08019307,08019307074,2588
09,08,080193,08019307,08019307074,2589
09,08,080193,08019307,08019307075,2590
09,08,080193,08019307,08019307075,2591
09,08,080193,08019307,08019307075,2592
09,08,080193,08019307,08019307076,2593
09,08,080193,08019307,08019307076,2594
09,08,080193,08019307,08019307076,2595
09,08,080193,08019307,08019307077,2596
09,08,080193,08019307,08019307077,2597
09,08,080193,08019307,08019307077,2598
09,08,080193,08019307,08019307078,2599
09,08,080193,08019307,08019307078,2600
09,08,080193,08019307,08019307078,2601
09,08,080193,08019307,08019307079,2602
09,08,080193,08019307,08019307079,2603
09,08,080193,08019307,08019307079,2604
09,08,080193,08019307,08019307080,2605
09,08,080193,08019307,08019307080,2606
09,08,080193,08019307,08019307080,2607
09,08,080193,08019307,08019307081,2608
09,08,080193,08019307,08019307081,2609
09,08,080193,08019307,08019307081,2610
09,08,080193,08019307,08019307082,2611
09,08,080193,08019307,08019307082,2612
09,08,080193,08019307,08019307082,2613
09,08,080193,08019307,08019307083,2614
09,08,080193,08019307,08019307083,2615
09,08,080193,08019307,08019307083,2616
09,08,080193,08019307,08019307084,2617
09,08,080193,08019307,08019307084,2618
09,08,080193,08019307,08019307084,2619
09,08,080193,08019307,08019307085,2620
09,08,080193,08019307,08019307085,2621
09,08,080193,08019307,08019307085,2622
09,08,080193,08019307,08019307086,2623
09,08,080193,08019307,08019307086,2624
09,08,080193,08019307,08019307086,2625
09,08,080193,08019307,08019307087,2626
09,08,080193,08019307,08019307087,2627
09,08,080193,08019307,08019307087,2628
09,08,080193,08019307,08019307088,2629
09,08,080193,08019307,08019307088,2630
09,08,080193,08019307,08019307088,2631
09,08,080193,08019307,08019307089,2632
09,08,080193,08019307,08019307089,2633
09,08,080193,08019307,08019307089,2634
09,08,080193,08019307,08019307090,2635
09,08,080193,08019307,08019307090,2636
09,08,080193,08019307,08019307090,2637
09,08,080193,08019307,08019307091,2638
09,08,080193,08019307,08019307091,2639
09,08,080193,08019307,08019307091,2640
09,08,080193,08019307,08019307092,2641
09,08,080193,08019307,08019307092,2642
09,08,080193,08019307,08019307092,2643
09,08,080193,08019307,08019307093,2644
09,08,080193,08019307,08019307093,2645
09,08,080193,08019307,08019307093,2646
09,08,080193,08019307,08019307094,2647
09,08,080193,08019307,08019307094,2648
09,08,080193,08019307,08019307094,2649
09,08,080193,08019307,08019307095,2650
09,08,080193,08019307,08019307095,2651
09,08,080193,08019307,08019307095,2652
09,08,080193,08019307,08019307096,2653
09,08,080193,08019307,08019307096,2654
09,08,080193,08019307,08019307096,2655
09,08,080193,08019307,08019307097,2656
09,08,080193,08019307,08019307097,2657
09,08,080193,08019307,08019307097,2658
09,08,080193,08019307,08019307098,2659
09,08,080193,08019307,08019307098,2660
09,08,080193,08019307,08019307098,2661
09,08,080193,08019307,08019307099,2662
09,08,080193,08019307,08019307099,2663
09,08,080193,08019307,08019307099,2664
09,08,080193,08019307,08019307100,2665
09,08,080193,08019307,08019307100,2666
09,08,080193,08019307,08019307100,2667
09,08,080193,08019307,08019307101,2668
09,08,080193,08019307,08019307101,2669
09,08,080193,08019307,08019307101,2670
09,08,080193,08019307,08019307102,2671
09,08,080193,08019307,08019307102,2672
09,08,080193,08019307,08019307102,2673
09,08,080193,08019307,08019307103,2674
09,08,080193,08019307,08019307103,2675
09,08,080193,08019307,08019307103,2676
09,08,080193,08019307,08019307104,2677
09,08,080193,08019307,08019307104,2678
09,08,080193,08019307,08019307104,2679
09,08,080193,08019307,08019307105,2680
09,08,080193,08019307,08019307105,2681
09,08,080193,08019307,08019307105,2682
09,08,080193,08019307,08019307106,2683
09,08,080193,08019307,08019307106,2684
09,08,080193,08019307,08019307106,2685
09,08,080193,08019307,08019307107,2686
09,08,080193,08019307,08019307107,2687
09,08,080193,08019307,08019307107,2688
09,08,080193,08019307,08019307108,2689
09,08,080193,08019307,08019307108,2690
09,08,080193,08019307,08019307108,2691
09,08,080193,08019307,08019307109,2692
09,08,080193,08019307,08019307109,2693
09,08,080193,08019307,08019307109,2694
09,08,080193,08019307,08019307110,2695
09,08,080193,08019307,08019307110,2696
09,08,080193,08019307,08019307110,2697
09,08,080193,08019307,08019307111,2698
09,08,080193,08019307,08019307111,2699
09,08,080193,08019307,08019307111,2700
09,08,080193,08019307,08019307112,2701
09,08,080193,08019307,08019307112,2702
09,08,080193,08019307,08019307112,2703
09,08,080193,08019307,08019307113,2704
09,08,080193,08019307,08019307113,2705
09,08,080193,08019307,08019307113,2706
09,08,080193,08019307,08019307114,2707
09,08,080193,08019307,08019307114,2708
09,08,080193,08019307,08019307114,2709
09,08,080193,08019307,08019307115,2710
09,08,080193,08019307,08019307115,2711
09,08,080193,08019307,08019307115,2712
09,08,080193,08019307,08019307116,2713
09,08,080193,08019307,08019307116,2714
09,08,080193,08019307,08019307116,2715
09,08,080193,08019307,08019307117,2716
09,08,080193,08019307,08019307117,2717
09,08,080193,08019307,08019307117,2718
09,08,080193,08019307,08019307118,2719
09,08,080193,08019307,08019307118,2720
09,08,080193,08019307,08019307118,2721
09,08,080193,08019307,08019307119,2722
09,08,080193,08019307,08019307119,2723
09,08,080193,08019307,08019307119,2724
09,08,080193,08019307,08019307120,2725
09,08,080193,08019307,08019307120,2726
09,08,080193,08019307,08019307120,2727
09,08,080193,08019307,08019307121,2728
09,08,080193,08019307,08019307121,2729
09,08,080193,08019307,08019307121,2730
09,08,080193,08019307,08019307122,2731
09,08,080193,08019307,08019307122,2732
09,08,080193,08019307,08019307122,2733
09,08,080193,08019307,08019307123,2734
09,08,080193,08019307,08019307123,2735
09,08,080193,08019307,08019307123,2736
09,08,080193,08019308,08019308001,2737
09,08,080193,08019308,08019308001,2738
09,08,080193,08019308,08019308001,2739
09,08,080193,08019308,08019308002,2740
09,08,080193,08019308,08019308002,2741
09,08,080193,08019308,08019308002,2742
09,08,080193,08019308,08019308003,2743
09,08,080193,08019308,08019308003,2744
09,08,080193,08019308,08019308003,2745
09,08,080193,08019308,08019308004,2746
09,08,080193,08019308,08019308004,2747
09,08,080193,08019308,08019308004,2748
09,08,080193,08019308,08019308005,2749
09,08,080193,08019308,08019308005,2750
09,08,080193,08019308,08019308005,2751
09,08,080193,08019308,08019308006,2752
09,08,080193,08019308,08019308006,2753
09,08,080193,08019308,08019308006,2754
09,08,080193,08019308,08019308007,2755
09,08,080193,08019308,08019308007,2756
09,08,080193,08019308,08019308007,2757
09,08,080193,08019308,08019308008,2758
09,08,080193,08019308,08019308008,2759
09,08,080193,08019308,08019308008,2760
09,08,080193,08019308,08019308009,2761
09,08,080193,08019308,08019308009,2762
09,08,080193,08019308,08019308009,2763
09,08,080193,08019308,08019308010,2764
09,08,080193,08019308,08019308010,2765
09,08,080193,08019308,08019308010,2766
09,08,080193,08019308,08019308011,2767
09,08,080193,08019308,08019308011,2768
09,08,080193,08019308,08019308011,2769
09,08,080193,08019308,08019308012,2770
09,08,080193,08019308,08019308012,2771
09,08,080193,08019308,08019308012,2772
09,08,080193,08019308,08019308013,2773
09,08,080193,08019308,08019308013,2774
09,08,080193,08019308,08019308013,2775
09,08,080193,08019308,08019308014,2776
09,08,080193,08019308,08019308014,2777
09,08,080193,08019308,08019308014,2778
09,08,080193,08019308,08019308015,2779
09,08,080193,08019308,08019308015,2780
09,08,080193,08019308,08019308015,2781
09,08,080193,08019308,08019308016,2782
09,08,080193,08019308,08019308016,2783
09,08,080193,08019308,08019308016,2784
09,08,080193,08019308,08019308017,2785
09,08,080193,08019308,08019308017,2786
09,08,080193,08019308,08019308017,2787
09,08,080193,08019308,08019308018,2788
09,08,080193,08019308,08019308018,2789
09,08,080193,08019308,08019308018,2790
09,08,080193,08019308,08019308019,2791
09,08,080193,08019308,08019308019,2792
09,08,080193,08019308,08019308019,2793
09,08,080193,08019308,08019308020,2794
09,08,080193,08019308,08019308020,2795
09,08,080193,08019308,08019308020,2796
09,08,080193,08019308,08019308021,2797
09,08,080193,08019308,08019308021,2798
09,08,080193,08019308,08019308021,2799
09,08,080193,08019308,08019308022,2800
09,08,080193,08019308,08019308022,2801
09,08,080193,08019308,08019308022,2802
09,08,080193,08019308,08019308023,2803
09,08,080193,08019308,08019308023,2804
09,08,080193,08019308,08019308023,2805
09,08,080193,08019308,08019308024,2806
09,08,080193,08019308,08019308024,2807
09,08,080193,08019308,08019308024,2808
09,08,080193,08019308,08019308025,2809
09,08,080193,08019308,08019308025,2810
09,08,080193,08019308,08019308025,2811
09,08,080193,08019308,08019308026,2812
09,08,080193,08019308,08019308026,2813
09,08,080193,08019308,08019308026,2814
09,08,080193,08019308,08019308027,2815
09,08,080193,08019308,08019308027,2816
09,08,080193,08019308,08019308027,2817
09,08,080193,08019308,08019308028,2818
09,08,080193,08019308,08019308028,2819
09,08,080193,08019308,08019308028,2820
09,08,080193,08019308,08019308029,2821
09,08,080193,08019308,08019308029,2822
09,08,080193,08019308,08019308029,2823
09,08,080193,08019308,08019308030,2824
09,08,080193,08019308,08019308030,2825
09,08,080193,08019308,08019308030,2826
09,08,080193,08019308,08019308031,2827
09,08,080193,08019308,08019308031,2828
09,08,080193,08019308,08019308031,2829
09,08,080193,08019308,08019308032,2830
09,08,080193,08019308,08019308032,2831
09,08,080193,08019308,08019308032,2832
09,08,080193,08019308,08019308033,2833
09,08,080193,08019308,08019308033,2834
09,08,080193,08019308,08019308033,2835
09,08,080193,08019308,08019308034,2836
09,08,080193,08019308,08019308034,2837
09,08,080193,08019308,08019308034,2838
09,08,080193,08019308,08019308035,2839
09,08,080193,08019308,08019308035,2840
09,08,080193,08019308,08019308035,2841
09,08,080193,08019308,08019308036,2842
09,08,080193,08019308,08019308036,2843
09,08,080193,08019308,08019308036,2844
09,08,080193,08019308,08019308037,2845
09,08,080193,08019308,08019308037,2846
09,08,080193,08019308,08019308037,2847
09,08,080193,08019308,08019308038,2848
09,08,080193,08019308,08019308038,2849
09,08,080193,08019308,08019308038,2850
09,08,080193,08019308,08019308039,2851
09,08,080193,08019308,08019308039,2852
